%NODE	X	Y	Z	R	G	B
-0.69337	1.95	1.09835	0	0	0
-0.281464	0.804	0.452856	0	0	0
-3.29444	9.485	5.34246	0	0	0
-3.7518	11.34	6.3873	0	0	0
-0.834017	4.373	2.46311	0	0	0
-0.328655	1.857	1.04596	0	0	0
-1.53692	8.821	4.96846	0	0	0
-0.917111	5.348	3.01228	0	0	0
-0.997585	5.912	3.32996	0	0	0
-1.68393	10.492	5.90966	0	0	0
-1.81837	11.943	6.72694	0	0	0
-0.475429	3.18	1.79115	0	0	0
-0.176125	1.223	0.68886	0	0	0
-0.568726	4.026	2.26766	0	0	0
-1.37957	10.818	6.09328	0	0	0
-1.32818	10.884	6.13046	0	0	0
-0.172274	1.514	0.852767	0	0	0
-0.467589	4.211	2.37186	0	0	0
-0.643612	6.098	3.43472	0	0	0
-0.782595	7.613	4.28805	0	0	0
-1.05523	11.16	6.28592	0	0	0
-0.144365	1.621	0.913035	0	0	0
-0.318663	3.692	2.07953	0	0	0
-0.373532	4.47	2.51775	0	0	0
-0.860711	11.025	6.20988	0	0	0
-0.663471	9.142	5.14927	0	0	0
-0.664677	9.519	5.36162	0	0	0
-0.217576	3.698	2.08291	0	0	0
-0.0433482	0.906	0.510308	0	0	0
-0.0363159	0.917	0.516504	0	0	0
-0.0317544	0.931	0.52439	0	0	0
-0.171276	5.986	3.37164	0	0	0
-0.22743	9.838	5.54129	0	0	0
-0.00628899	1.619	0.911908	0	0	0
-0.000528665	0.465	0.261913	0	0	0
0.0123473	7.666	4.31791	0	0	0
0.0302566	4.258	2.39834	0	0	0
0.113314	11.5	6.47742	0	0	0
0.167896	9.278	5.22587	0	0	0
0.399659	11.557	6.50953	0	0	0
0.142	3.804	2.14262	0	0	0
0.230652	5.386	3.03369	0	0	0
0.325292	7.138	4.02051	0	0	0
0.477894	8.449	4.75893	0	0	0
0.532127	8.972	5.05352	0	0	0
0.0727606	1.035	0.582968	0	0	0
0.0676851	0.893	0.502986	0	0	0
0.259427	3.303	1.86043	0	0	0
0.752017	9.251	5.21066	0	0	0
0.306402	3.646	2.05362	0	0	0
0.0927421	1.005	0.56607	0	0	0
1.1299	11.556	6.50896	0	0	0
0.54176	5.246	2.95483	0	0	0
1.12247	10.32	5.81278	0	0	0
0.704307	6.164	3.4719	0	0	0
0.834039	7.128	4.01487	0	0	0
0.717261	5.855	3.29785	0	0	0
1.67544	11.596	6.53149	0	0	0
0.0998235	0.678	0.381886	0	0	0
1.40426	9.363	5.27375	0	0	0
1.65453	10.457	5.88995	0	0	0
0.927188	5.76	3.24434	0	0	0
1.16262	6.761	3.80816	0	0	0
1.84439	10.557	5.94627	0	0	0
0.495065	2.706	1.52417	0	0	0
1.42446	7.559	4.25764	0	0	0
1.32969	4.151	2.33807	0	0	0
1.55077	4.8	2.70362	0	0	0
4.02585	11.575	6.51967	0	0	0
-0.371233	1.387	0.777423	0	0	0
-2.77275	10.467	5.86682	0	0	0
-3.02756	11.671	6.54167	0	0	0
-2.14452	9.587	5.37358	0	0	0
-2.23727	10.126	5.67569	0	0	0
-0.964171	4.533	2.54078	0	0	0
-0.807607	3.95	2.214	0	0	0
-0.852225	4.225	2.36814	0	0	0
2.13667	10.154	5.69138	0	0	0
0.1343	0.63	0.353119	0	0	0
0.988626	4.465	2.50266	0	0	0
0.87407	3.717	2.0834	0	0	0
2.62601	10.789	6.0473	0	0	0
1.68294	6.408	3.59173	0	0	0
1.67968	6.201	3.4757	0	0	0
3.05426	5.626	3.09158	0	0	0
-0.0206297	0.721	0.386296	0	0	0
-3.48419	5.676	2.77596	0	0	0
0.973313	4.814	2.12952	0	0	0
0.953305	4.78	2.10135	0	0	0
0.968662	4.791	2.10619	0	0	0
2.31976	4.892	2.13715	0	0	0
2.1744	6.788	2.83489	0	0	0
2.61149	8.015	3.34732	0	0	0
0.109247	0.275	0.114093	0	0	0
2.90106	9.635	3.97094	0	0	0
2.44293	7.435	2.94167	0	0	0
2.96383	7.309	2.87174	0	0	0
2.83634	5.623	2.2093	0	0	0
2.86262	8.569	3.34325	0	0	0
2.96383	7.309	2.85166	0	0	0
2.7938	5.569	2.17278	0	0	0
2.99871	7.395	2.86489	0	0	0
1.12541	5.419	2.08448	0	0	0
1.88188	7.561	2.90843	0	0	0
1.88561	7.576	2.89338	0	0	0
2.31377	7.615	2.88735	0	0	0
2.69097	7.443	2.82214	0	0	0
3.11209	7.28	2.76033	0	0	0
0.173376	0.746	0.280808	0	0	0
-4.0279	7.034	2.6284	0	0	0
2.35763	7.36	2.75022	0	0	0
